Timestamp,Year,Month,Season,DayOfWeek,WeekDay,Hour,Holiday,Weather,SpecialEvent,CustomerCount,Orders,Revenue,StaffingLevel
2020-03-30 17:00:00,2020,3,Spring,1,Monday,17,No Holiday,Cloudy,None,11,9,154.77,4
2020-03-30 18:00:00,2020,3,Spring,1,Monday,18,No Holiday,Sunny,None,48,36,545.06,7
2020-03-30 19:00:00,2020,3,Spring,1,Monday,19,No Holiday,Cloudy,None,52,36,560.68,9
2020-03-30 20:00:00,2020,3,Spring,1,Monday,20,No Holiday,Cloudy,None,44,34,523.05,7
2020-03-30 21:00:00,2020,3,Spring,1,Monday,21,No Holiday,Cloudy,None,44,28,474.6,7
2020-03-30 22:00:00,2020,3,Spring,1,Monday,22,No Holiday,Sunny,None,20,16,263.92,6
2020-03-30 23:00:00,2020,3,Spring,1,Monday,23,No Holiday,Rainy,None,1,0,0,4
2020-03-31 00:00:00,2020,3,Spring,2,Tuesday,0,No Holiday,Rainy,None,0,0,0,4
2020-03-31 01:00:00,2020,3,Spring,2,Tuesday,1,No Holiday,Sunny,None,0,0,0,5
2020-03-31 02:00:00,2020,3,Spring,2,Tuesday,2,No Holiday,Cloudy,None,0,0,33.96,4
2020-03-31 03:00:00,2020,3,Spring,2,Tuesday,3,No Holiday,Rainy,None,5,5,61.13,5
2020-03-31 04:00:00,2020,3,Spring,2,Tuesday,4,No Holiday,Sunny,None,13,7,97.74,4
2020-03-31 05:00:00,2020,3,Spring,2,Tuesday,5,No Holiday,Cloudy,None,6,7,88.52,4
2020-03-31 06:00:00,2020,3,Spring,2,Tuesday,6,No Holiday,Cloudy,None,18,11,161.8,5
2020-03-31 07:00:00,2020,3,Spring,2,Tuesday,7,No Holiday,Cloudy,None,11,7,130.95,4
2020-03-31 08:00:00,2020,3,Spring,2,Tuesday,8,No Holiday,Rainy,None,0,0,0,6
2020-03-31 09:00:00,2020,3,Spring,2,Tuesday,9,No Holiday,Sunny,None,20,14,203.8,4
2020-03-31 10:00:00,2020,3,Spring,2,Tuesday,10,No Holiday,Sunny,None,22,14,185.31,5
2020-03-31 11:00:00,2020,3,Spring,2,Tuesday,11,No Holiday,Sunny,None,40,27,424.27,8
2020-03-31 12:00:00,2020,3,Spring,2,Tuesday,12,No Holiday,Sunny,None,42,27,412.09,7
2020-03-31 13:00:00,2020,3,Spring,2,Tuesday,13,No Holiday,Cloudy,None,23,16,227.35,8
2020-03-31 14:00:00,2020,3,Spring,2,Tuesday,14,No Holiday,Cloudy,None,32,20,332.28,6
2020-03-31 15:00:00,2020,3,Spring,2,Tuesday,15,No Holiday,Sunny,None,12,8,119.57,4
2020-03-31 16:00:00,2020,3,Spring,2,Tuesday,16,No Holiday,Cloudy,None,14,8,135.87,4
2020-03-31 17:00:00,2020,3,Spring,2,Tuesday,17,No Holiday,Cloudy,None,19,11,193.08,6
2020-03-31 18:00:00,2020,3,Spring,2,Tuesday,18,No Holiday,Sunny,None,45,30,446.04,9
2020-03-31 19:00:00,2020,3,Spring,2,Tuesday,19,No Holiday,Cloudy,None,45,30,442.26,8
2020-03-31 20:00:00,2020,3,Spring,2,Tuesday,20,No Holiday,Cloudy,None,37,27,397.43,7
2020-03-31 21:00:00,2020,3,Spring,2,Tuesday,21,No Holiday,Cloudy,None,41,28,418.85,7
2020-03-31 22:00:00,2020,3,Spring,2,Tuesday,22,No Holiday,Sunny,None,14,12,179.17,5
2020-03-31 23:00:00,2020,3,Spring,2,Tuesday,23,No Holiday,Cloudy,None,16,10,188.17,5
2020-04-01 00:00:00,2020,4,Spring,3,Wednesday,0,No Holiday,Rainy,None,0,0,20.14,6
2020-04-01 01:00:00,2020,4,Spring,3,Wednesday,1,No Holiday,Cloudy,None,7,4,41.23,4
2020-04-01 02:00:00,2020,4,Spring,3,Wednesday,2,No Holiday,Sunny,None,18,12,218.59,4
2020-04-01 03:00:00,2020,4,Spring,3,Wednesday,3,No Holiday,Cloudy,None,0,0,14.76,6
2020-04-01 04:00:00,2020,4,Spring,3,Wednesday,4,No Holiday,Sunny,None,14,10,133.56,5
2020-04-01 05:00:00,2020,4,Spring,3,Wednesday,5,No Holiday,Cloudy,None,7,6,91.6,4
2020-04-01 06:00:00,2020,4,Spring,3,Wednesday,6,No Holiday,Sunny,None,8,6,91.67,4
2020-04-01 07:00:00,2020,4,Spring,3,Wednesday,7,No Holiday,Sunny,None,23,17,261.88,6
2020-04-01 08:00:00,2020,4,Spring,3,Wednesday,8,No Holiday,Cloudy,None,20,16,226.43,6
2020-04-01 09:00:00,2020,4,Spring,3,Wednesday,9,No Holiday,Sunny,None,20,13,206.96,4
2020-04-01 10:00:00,2020,4,Spring,3,Wednesday,10,No Holiday,Cloudy,None,10,10,182.16,4
2020-04-01 11:00:00,2020,4,Spring,3,Wednesday,11,No Holiday,Sunny,None,29,21,334.46,7
2020-04-01 12:00:00,2020,4,Spring,3,Wednesday,12,No Holiday,Sunny,None,37,21,276.28,7
2020-04-01 13:00:00,2020,4,Spring,3,Wednesday,13,No Holiday,Rainy,None,26,19,272.14,7
2020-04-01 14:00:00,2020,4,Spring,3,Wednesday,14,No Holiday,Rainy,None,26,21,318.02,8
2020-04-01 15:00:00,2020,4,Spring,3,Wednesday,15,No Holiday,Sunny,None,14,11,166.17,6
2020-04-01 16:00:00,2020,4,Spring,3,Wednesday,16,No Holiday,Cloudy,None,9,6,119.18,4
2020-04-01 17:00:00,2020,4,Spring,3,Wednesday,17,No Holiday,Sunny,None,17,11,194.1,4
2020-04-01 18:00:00,2020,4,Spring,3,Wednesday,18,No Holiday,Cloudy,None,35,28,399.01,8
2020-04-01 19:00:00,2020,4,Spring,3,Wednesday,19,No Holiday,Cloudy,None,47,33,482.65,8
2020-04-01 20:00:00,2020,4,Spring,3,Wednesday,20,No Holiday,Sunny,None,43,28,436.79,9
2020-04-01 21:00:00,2020,4,Spring,3,Wednesday,21,No Holiday,Cloudy,None,42,30,484.67,9
2020-04-01 22:00:00,2020,4,Spring,3,Wednesday,22,No Holiday,Sunny,None,15,9,150.95,5
2020-04-01 23:00:00,2020,4,Spring,3,Wednesday,23,No Holiday,Sunny,None,15,6,98.88,5
2020-04-02 00:00:00,2020,4,Spring,4,Thursday,0,No Holiday,Cloudy,None,9,6,87.1,4
2020-04-02 01:00:00,2020,4,Spring,4,Thursday,1,No Holiday,Cloudy,None,9,6,119.22,5
2020-04-02 02:00:00,2020,4,Spring,4,Thursday,2,No Holiday,Cloudy,None,1,0,0,5
2020-04-02 03:00:00,2020,4,Spring,4,Thursday,3,No Holiday,Cloudy,None,6,4,28.13,6
2020-04-02 04:00:00,2020,4,Spring,4,Thursday,4,No Holiday,Cloudy,None,15,11,201.22,4
2020-04-02 05:00:00,2020,4,Spring,4,Thursday,5,No Holiday,Cloudy,None,5,2,27.91,4
2020-04-02 06:00:00,2020,4,Spring,4,Thursday,6,No Holiday,Sunny,None,17,10,139.55,4
2020-04-02 07:00:00,2020,4,Spring,4,Thursday,7,No Holiday,Cloudy,None,11,5,101.41,4
2020-04-02 08:00:00,2020,4,Spring,4,Thursday,8,No Holiday,Cloudy,None,10,6,97.39,5
2020-04-02 09:00:00,2020,4,Spring,4,Thursday,9,No Holiday,Cloudy,None,12,9,133.48,4
2020-04-02 10:00:00,2020,4,Spring,4,Thursday,10,No Holiday,Cloudy,None,7,0,0,4
2020-04-02 11:00:00,2020,4,Spring,4,Thursday,11,No Holiday,Sunny,None,41,30,460.4,8
2020-04-02 12:00:00,2020,4,Spring,4,Thursday,12,No Holiday,Cloudy,None,27,18,284.16,6
2020-04-02 13:00:00,2020,4,Spring,4,Thursday,13,No Holiday,Sunny,None,39,26,388.55,6
2020-04-02 14:00:00,2020,4,Spring,4,Thursday,14,No Holiday,Cloudy,None,37,29,442.65,7
2020-04-02 15:00:00,2020,4,Spring,4,Thursday,15,No Holiday,Cloudy,None,14,12,176.2,5
2020-04-02 16:00:00,2020,4,Spring,4,Thursday,16,No Holiday,Rainy,None,4,4,30.22,4
2020-04-02 17:00:00,2020,4,Spring,4,Thursday,17,No Holiday,Cloudy,None,12,6,59.69,4
2020-04-02 18:00:00,2020,4,Spring,4,Thursday,18,No Holiday,Rainy,None,33,25,386.52,8
2020-04-02 19:00:00,2020,4,Spring,4,Thursday,19,No Holiday,Cloudy,None,40,26,385.03,9
2020-04-02 20:00:00,2020,4,Spring,4,Thursday,20,No Holiday,Rainy,None,34,23,358.92,7
2020-04-02 21:00:00,2020,4,Spring,4,Thursday,21,No Holiday,Cloudy,None,38,27,379.93,7
2020-04-02 22:00:00,2020,4,Spring,4,Thursday,22,No Holiday,Rainy,None,10,3,69.59,6
2020-04-02 23:00:00,2020,4,Spring,4,Thursday,23,No Holiday,Sunny,None,16,12,176.12,5
2020-04-03 00:00:00,2020,4,Spring,5,Friday,0,No Holiday,Sunny,None,17,10,154.15,5
2020-04-03 01:00:00,2020,4,Spring,5,Friday,1,No Holiday,Cloudy,None,8,5,99.6,5
2020-04-03 02:00:00,2020,4,Spring,5,Friday,2,No Holiday,Rainy,None,9,4,52.11,4
2020-04-03 03:00:00,2020,4,Spring,5,Friday,3,No Holiday,Cloudy,None,3,4,73.41,5
2020-04-03 04:00:00,2020,4,Spring,5,Friday,4,No Holiday,Sunny,None,18,12,189.72,6
2020-04-03 05:00:00,2020,4,Spring,5,Friday,5,No Holiday,Cloudy,None,11,8,122.37,6
2020-04-03 06:00:00,2020,4,Spring,5,Friday,6,No Holiday,Cloudy,None,7,8,138.61,6
2020-04-03 07:00:00,2020,4,Spring,5,Friday,7,No Holiday,Sunny,None,18,15,218.67,4
2020-04-03 08:00:00,2020,4,Spring,5,Friday,8,No Holiday,Cloudy,None,17,12,198.89,5
2020-04-03 09:00:00,2020,4,Spring,5,Friday,9,No Holiday,Rainy,None,10,6,134.98,4
2020-04-03 10:00:00,2020,4,Spring,5,Friday,10,No Holiday,Rainy,None,8,4,79.96,5
2020-04-03 11:00:00,2020,4,Spring,5,Friday,11,No Holiday,Sunny,None,34,25,377.94,6
2020-04-03 12:00:00,2020,4,Spring,5,Friday,12,No Holiday,Sunny,None,32,21,297.34,8
2020-04-03 13:00:00,2020,4,Spring,5,Friday,13,No Holiday,Sunny,None,37,22,361.04,6
2020-04-03 14:00:00,2020,4,Spring,5,Friday,14,No Holiday,Sunny,None,31,20,307.49,7
2020-04-03 15:00:00,2020,4,Spring,5,Friday,15,No Holiday,Sunny,None,20,15,221.63,5
2020-04-03 16:00:00,2020,4,Spring,5,Friday,16,No Holiday,Cloudy,None,3,1,35.43,6
2020-04-03 17:00:00,2020,4,Spring,5,Friday,17,No Holiday,Sunny,None,18,15,235.97,5
2020-04-03 18:00:00,2020,4,Spring,5,Friday,18,No Holiday,Rainy,None,50,34,514.09,10
2020-04-03 19:00:00,2020,4,Spring,5,Friday,19,No Holiday,Rainy,None,49,34,506.38,9
2020-04-03 20:00:00,2020,4,Spring,5,Friday,20,No Holiday,Sunny,None,60,40,609.6,9
2020-04-03 21:00:00,2020,4,Spring,5,Friday,21,No Holiday,Rainy,None,37,26,399.22,11
2020-04-03 22:00:00,2020,4,Spring,5,Friday,22,No Holiday,Cloudy,None,24,15,190.47,8
2020-04-03 23:00:00,2020,4,Spring,5,Friday,23,No Holiday,Cloudy,None,17,14,207.76,7
2020-04-04 00:00:00,2020,4,Spring,6,Saturday,0,No Holiday,Sunny,None,7,7,129.08,5
2020-04-04 01:00:00,2020,4,Spring,6,Saturday,1,No Holiday,Cloudy,None,22,13,187.62,4
2020-04-04 02:00:00,2020,4,Spring,6,Saturday,2,No Holiday,Sunny,None,5,6,116.13,4
2020-04-04 03:00:00,2020,4,Spring,6,Saturday,3,No Holiday,Cloudy,None,8,8,121.87,6
2020-04-04 04:00:00,2020,4,Spring,6,Saturday,4,No Holiday,Sunny,None,8,7,125.58,5
2020-04-04 05:00:00,2020,4,Spring,6,Saturday,5,No Holiday,Cloudy,None,2,4,66.27,5
2020-04-04 06:00:00,2020,4,Spring,6,Saturday,6,No Holiday,Sunny,None,5,4,69.38,4
2020-04-04 07:00:00,2020,4,Spring,6,Saturday,7,No Holiday,Sunny,None,22,17,240.69,4
2020-04-04 08:00:00,2020,4,Spring,6,Saturday,8,No Holiday,Cloudy,None,18,14,191.36,6
2020-04-04 09:00:00,2020,4,Spring,6,Saturday,9,No Holiday,Cloudy,None,8,4,38.34,4
2020-04-04 10:00:00,2020,4,Spring,6,Saturday,10,No Holiday,Cloudy,None,16,13,179,6
2020-04-04 11:00:00,2020,4,Spring,6,Saturday,11,No Holiday,Sunny,None,31,22,325.16,7
2020-04-04 12:00:00,2020,4,Spring,6,Saturday,12,No Holiday,Rainy,None,24,15,218.71,7
2020-04-04 13:00:00,2020,4,Spring,6,Saturday,13,No Holiday,Cloudy,None,35,21,313.53,7
2020-04-04 14:00:00,2020,4,Spring,6,Saturday,14,No Holiday,Sunny,None,31,22,361.98,6
2020-04-04 15:00:00,2020,4,Spring,6,Saturday,15,No Holiday,Cloudy,None,8,5,87.44,6
2020-04-04 16:00:00,2020,4,Spring,6,Saturday,16,No Holiday,Cloudy,None,12,6,71.74,5
2020-04-04 17:00:00,2020,4,Spring,6,Saturday,17,No Holiday,Sunny,None,17,14,198.92,5
2020-04-04 18:00:00,2020,4,Spring,6,Saturday,18,No Holiday,Cloudy,None,36,26,374.92,7
2020-04-04 19:00:00,2020,4,Spring,6,Saturday,19,No Holiday,Rainy,None,48,35,525.14,8
2020-04-04 20:00:00,2020,4,Spring,6,Saturday,20,No Holiday,Cloudy,None,37,26,374.99,8
2020-04-04 21:00:00,2020,4,Spring,6,Saturday,21,No Holiday,Sunny,None,51,33,456.65,8
2020-04-04 22:00:00,2020,4,Spring,6,Saturday,22,No Holiday,Rainy,None,9,4,80.21,6
2020-04-04 23:00:00,2020,4,Spring,6,Saturday,23,No Holiday,Sunny,None,7,7,99.11,6
2020-04-05 00:00:00,2020,4,Spring,7,Sunday,0,No Holiday,Rainy,None,4,3,12.52,4
2020-04-05 01:00:00,2020,4,Spring,7,Sunday,1,No Holiday,Sunny,None,7,3,32.88,6
2020-04-05 02:00:00,2020,4,Spring,7,Sunday,2,No Holiday,Cloudy,None,7,5,37.12,5
2020-04-05 03:00:00,2020,4,Spring,7,Sunday,3,No Holiday,Cloudy,None,11,9,112.67,4
2020-04-05 04:00:00,2020,4,Spring,7,Sunday,4,No Holiday,Sunny,None,9,5,47.12,6
2020-04-05 05:00:00,2020,4,Spring,7,Sunday,5,No Holiday,Cloudy,None,9,7,101.36,5
2020-04-05 06:00:00,2020,4,Spring,7,Sunday,6,No Holiday,Cloudy,None,4,5,120.59,5
2020-04-05 07:00:00,2020,4,Spring,7,Sunday,7,No Holiday,Sunny,None,17,15,183.04,6
2020-04-05 08:00:00,2020,4,Spring,7,Sunday,8,No Holiday,Cloudy,None,12,5,41.5,6
2020-04-05 09:00:00,2020,4,Spring,7,Sunday,9,No Holiday,Cloudy,None,10,9,113.44,6
2020-04-05 10:00:00,2020,4,Spring,7,Sunday,10,No Holiday,Sunny,None,7,6,110.48,5
2020-04-05 11:00:00,2020,4,Spring,7,Sunday,11,No Holiday,Rainy,None,30,22,354.24,8
2020-04-05 12:00:00,2020,4,Spring,7,Sunday,12,No Holiday,Rainy,None,36,23,355.62,8
2020-04-05 13:00:00,2020,4,Spring,7,Sunday,13,No Holiday,Sunny,None,37,27,367.75,8
2020-04-05 14:00:00,2020,4,Spring,7,Sunday,14,No Holiday,Cloudy,None,28,19,284.17,7
2020-04-05 15:00:00,2020,4,Spring,7,Sunday,15,No Holiday,Sunny,None,18,13,172.41,4
2020-04-05 16:00:00,2020,4,Spring,7,Sunday,16,No Holiday,Cloudy,None,17,13,167.28,5
2020-04-05 17:00:00,2020,4,Spring,7,Sunday,17,No Holiday,Rainy,None,13,12,179.87,6
2020-04-05 18:00:00,2020,4,Spring,7,Sunday,18,No Holiday,Sunny,None,51,37,548.06,9
2020-04-05 19:00:00,2020,4,Spring,7,Sunday,19,No Holiday,Rainy,None,39,23,339.01,7
2020-04-05 20:00:00,2020,4,Spring,7,Sunday,20,No Holiday,Cloudy,None,45,32,488.09,7
2020-04-05 21:00:00,2020,4,Spring,7,Sunday,21,No Holiday,Sunny,None,47,36,552.51,8
2020-04-05 22:00:00,2020,4,Spring,7,Sunday,22,No Holiday,Rainy,None,2,0,9.51,6
2020-04-05 23:00:00,2020,4,Spring,7,Sunday,23,No Holiday,Cloudy,None,5,3,36.53,5
2020-04-06 00:00:00,2020,4,Spring,1,Monday,0,No Holiday,Cloudy,None,5,4,38.18,5
2020-04-06 01:00:00,2020,4,Spring,1,Monday,1,No Holiday,Cloudy,None,8,1,0,4
2020-04-06 02:00:00,2020,4,Spring,1,Monday,2,No Holiday,Sunny,None,3,3,47.28,4
2020-04-06 03:00:00,2020,4,Spring,1,Monday,3,No Holiday,Sunny,None,14,9,130.57,5
2020-04-06 04:00:00,2020,4,Spring,1,Monday,4,No Holiday,Rainy,None,0,0,0,6
2020-04-06 05:00:00,2020,4,Spring,1,Monday,5,No Holiday,Cloudy,None,9,7,74.86,5
2020-04-06 06:00:00,2020,4,Spring,1,Monday,6,No Holiday,Rainy,None,7,4,68.17,6
2020-04-06 07:00:00,2020,4,Spring,1,Monday,7,No Holiday,Sunny,None,21,15,214.63,6
2020-04-06 08:00:00,2020,4,Spring,1,Monday,8,No Holiday,Cloudy,None,7,3,59.38,4
2020-04-06 09:00:00,2020,4,Spring,1,Monday,9,No Holiday,Rainy,None,10,7,104.64,6
2020-04-06 10:00:00,2020,4,Spring,1,Monday,10,No Holiday,Sunny,None,20,13,202.89,5
2020-04-06 11:00:00,2020,4,Spring,1,Monday,11,No Holiday,Sunny,None,45,32,438.63,6
2020-04-06 12:00:00,2020,4,Spring,1,Monday,12,No Holiday,Cloudy,None,33,23,369.41,7
2020-04-06 13:00:00,2020,4,Spring,1,Monday,13,No Holiday,Sunny,None,42,27,411.11,8
2020-04-06 14:00:00,2020,4,Spring,1,Monday,14,No Holiday,Sunny,None,34,22,306.38,6
2020-04-06 15:00:00,2020,4,Spring,1,Monday,15,No Holiday,Rainy,None,2,0,4.43,5
2020-04-06 16:00:00,2020,4,Spring,1,Monday,16,No Holiday,Rainy,None,11,8,96.2,6
2020-04-06 17:00:00,2020,4,Spring,1,Monday,17,No Holiday,Cloudy,None,16,11,172.53,5
2020-04-06 18:00:00,2020,4,Spring,1,Monday,18,No Holiday,Cloudy,None,38,26,384.25,8
2020-04-06 19:00:00,2020,4,Spring,1,Monday,19,No Holiday,Rainy,None,30,21,292.45,7
2020-04-06 20:00:00,2020,4,Spring,1,Monday,20,No Holiday,Cloudy,None,42,28,425.22,8
2020-04-06 21:00:00,2020,4,Spring,1,Monday,21,No Holiday,Sunny,None,47,31,436.35,9
2020-04-06 22:00:00,2020,4,Spring,1,Monday,22,No Holiday,Sunny,None,18,10,167.99,5
2020-04-06 23:00:00,2020,4,Spring,1,Monday,23,No Holiday,Sunny,None,16,10,170.4,4
2020-04-07 00:00:00,2020,4,Spring,2,Tuesday,0,No Holiday,Sunny,None,17,11,167.73,6
2020-04-07 01:00:00,2020,4,Spring,2,Tuesday,1,No Holiday,Sunny,None,12,13,192.31,5
2020-04-07 02:00:00,2020,4,Spring,2,Tuesday,2,No Holiday,Sunny,None,7,9,123.18,6
2020-04-07 03:00:00,2020,4,Spring,2,Tuesday,3,No Holiday,Sunny,None,8,7,96.95,6
2020-04-07 04:00:00,2020,4,Spring,2,Tuesday,4,No Holiday,Sunny,None,9,4,49.89,4
2020-04-07 05:00:00,2020,4,Spring,2,Tuesday,5,No Holiday,Cloudy,None,6,4,58.28,5
2020-04-07 06:00:00,2020,4,Spring,2,Tuesday,6,No Holiday,Sunny,None,9,7,111.08,4
2020-04-07 07:00:00,2020,4,Spring,2,Tuesday,7,No Holiday,Cloudy,None,10,3,21.54,4
2020-04-07 08:00:00,2020,4,Spring,2,Tuesday,8,No Holiday,Sunny,None,17,12,179.49,6
2020-04-07 09:00:00,2020,4,Spring,2,Tuesday,9,No Holiday,Rainy,None,3,0,0,4
2020-04-07 10:00:00,2020,4,Spring,2,Tuesday,10,No Holiday,Rainy,None,8,5,60.58,5
2020-04-07 11:00:00,2020,4,Spring,2,Tuesday,11,No Holiday,Cloudy,None,41,27,422.03,6
2020-04-07 12:00:00,2020,4,Spring,2,Tuesday,12,No Holiday,Cloudy,None,31,22,347.83,8
2020-04-07 13:00:00,2020,4,Spring,2,Tuesday,13,No Holiday,Rainy,None,23,15,230.6,8
2020-04-07 14:00:00,2020,4,Spring,2,Tuesday,14,No Holiday,Sunny,None,38,27,414.36,8
2020-04-07 15:00:00,2020,4,Spring,2,Tuesday,15,No Holiday,Rainy,None,3,4,80.73,6
2020-04-07 16:00:00,2020,4,Spring,2,Tuesday,16,No Holiday,Cloudy,None,11,9,109.37,6
2020-04-07 17:00:00,2020,4,Spring,2,Tuesday,17,No Holiday,Cloudy,None,8,9,108.99,4
2020-04-07 18:00:00,2020,4,Spring,2,Tuesday,18,No Holiday,Sunny,None,41,28,412.92,8
2020-04-07 19:00:00,2020,4,Spring,2,Tuesday,19,No Holiday,Cloudy,None,37,29,442.5,9
2020-04-07 20:00:00,2020,4,Spring,2,Tuesday,20,No Holiday,Cloudy,None,38,25,366.23,7
2020-04-07 21:00:00,2020,4,Spring,2,Tuesday,21,No Holiday,Cloudy,None,36,22,344.18,7
2020-04-07 22:00:00,2020,4,Spring,2,Tuesday,22,No Holiday,Cloudy,None,18,14,222.32,6
2020-04-07 23:00:00,2020,4,Spring,2,Tuesday,23,No Holiday,Sunny,None,14,13,213.41,4
2020-04-08 00:00:00,2020,4,Spring,3,Wednesday,0,No Holiday,Sunny,None,16,10,136.51,4
2020-04-08 01:00:00,2020,4,Spring,3,Wednesday,1,No Holiday,Cloudy,None,0,1,11.71,5
2020-04-08 02:00:00,2020,4,Spring,3,Wednesday,2,No Holiday,Sunny,None,10,5,54.71,6
2020-04-08 03:00:00,2020,4,Spring,3,Wednesday,3,No Holiday,Sunny,None,14,12,173.07,4
2020-04-08 04:00:00,2020,4,Spring,3,Wednesday,4,No Holiday,Sunny,None,20,16,216.79,4
2020-04-08 05:00:00,2020,4,Spring,3,Wednesday,5,No Holiday,Sunny,None,8,6,80.87,5
2020-04-08 06:00:00,2020,4,Spring,3,Wednesday,6,No Holiday,Cloudy,None,0,0,8.35,4
2020-04-08 07:00:00,2020,4,Spring,3,Wednesday,7,No Holiday,Sunny,None,17,13,213.42,6
2020-04-08 08:00:00,2020,4,Spring,3,Wednesday,8,No Holiday,Rainy,None,3,0,0,6
2020-04-08 09:00:00,2020,4,Spring,3,Wednesday,9,No Holiday,Cloudy,None,20,14,170.42,5
2020-04-08 10:00:00,2020,4,Spring,3,Wednesday,10,No Holiday,Cloudy,None,14,8,122.53,6
2020-04-08 11:00:00,2020,4,Spring,3,Wednesday,11,No Holiday,Sunny,None,35,25,380.88,7
2020-04-08 12:00:00,2020,4,Spring,3,Wednesday,12,No Holiday,Cloudy,None,30,21,315.74,7
2020-04-08 13:00:00,2020,4,Spring,3,Wednesday,13,No Holiday,Cloudy,None,31,22,339.73,6
2020-04-08 14:00:00,2020,4,Spring,3,Wednesday,14,No Holiday,Rainy,None,17,9,133.87,8
2020-04-08 15:00:00,2020,4,Spring,3,Wednesday,15,No Holiday,Cloudy,None,12,6,84.14,5
2020-04-08 16:00:00,2020,4,Spring,3,Wednesday,16,No Holiday,Cloudy,None,9,10,162.47,6
2020-04-08 17:00:00,2020,4,Spring,3,Wednesday,17,No Holiday,Rainy,None,10,9,140.66,5
2020-04-08 18:00:00,2020,4,Spring,3,Wednesday,18,No Holiday,Sunny,None,42,30,455.39,9
2020-04-08 19:00:00,2020,4,Spring,3,Wednesday,19,No Holiday,Sunny,None,50,32,500.63,7
2020-04-08 20:00:00,2020,4,Spring,3,Wednesday,20,No Holiday,Cloudy,None,44,31,477.3,9
2020-04-08 21:00:00,2020,4,Spring,3,Wednesday,21,No Holiday,Sunny,None,47,34,535.34,7
2020-04-08 22:00:00,2020,4,Spring,3,Wednesday,22,No Holiday,Sunny,None,23,15,227.75,6
2020-04-08 23:00:00,2020,4,Spring,3,Wednesday,23,No Holiday,Cloudy,None,0,0,40.22,6
2020-04-09 00:00:00,2020,4,Spring,4,Thursday,0,No Holiday,Sunny,None,14,8,134.87,6
2020-04-09 01:00:00,2020,4,Spring,4,Thursday,1,No Holiday,Cloudy,None,6,6,80.91,4
2020-04-09 02:00:00,2020,4,Spring,4,Thursday,2,No Holiday,Rainy,None,1,2,0,5
2020-04-09 03:00:00,2020,4,Spring,4,Thursday,3,No Holiday,Sunny,None,7,7,107.51,4
2020-04-09 04:00:00,2020,4,Spring,4,Thursday,4,No Holiday,Sunny,None,4,4,88.38,5
2020-04-09 05:00:00,2020,4,Spring,4,Thursday,5,No Holiday,Sunny,None,16,9,143.02,4
2020-04-09 06:00:00,2020,4,Spring,4,Thursday,6,No Holiday,Sunny,None,15,7,121.13,4
2020-04-09 07:00:00,2020,4,Spring,4,Thursday,7,No Holiday,Sunny,None,25,17,221.48,4
2020-04-09 08:00:00,2020,4,Spring,4,Thursday,8,No Holiday,Sunny,None,26,20,314.52,5
2020-04-09 09:00:00,2020,4,Spring,4,Thursday,9,No Holiday,Cloudy,None,4,5,108.63,5
2020-04-09 10:00:00,2020,4,Spring,4,Thursday,10,No Holiday,Sunny,None,16,9,137.24,4
2020-04-09 11:00:00,2020,4,Spring,4,Thursday,11,No Holiday,Cloudy,None,33,24,371.2,8
2020-04-09 12:00:00,2020,4,Spring,4,Thursday,12,No Holiday,Rainy,None,31,20,333.74,6
2020-04-09 13:00:00,2020,4,Spring,4,Thursday,13,No Holiday,Cloudy,None,39,27,419.89,8
2020-04-09 14:00:00,2020,4,Spring,4,Thursday,14,No Holiday,Cloudy,None,26,16,231.25,6
2020-04-09 15:00:00,2020,4,Spring,4,Thursday,15,No Holiday,Sunny,None,14,11,143.87,6
2020-04-09 16:00:00,2020,4,Spring,4,Thursday,16,No Holiday,Cloudy,None,18,14,185.38,5
2020-04-09 17:00:00,2020,4,Spring,4,Thursday,17,No Holiday,Sunny,None,8,3,64.23,4
2020-04-09 18:00:00,2020,4,Spring,4,Thursday,18,No Holiday,Sunny,None,41,28,466.52,8
2020-04-09 19:00:00,2020,4,Spring,4,Thursday,19,No Holiday,Rainy,None,39,24,385.22,8
2020-04-09 20:00:00,2020,4,Spring,4,Thursday,20,No Holiday,Sunny,None,57,37,549.24,7
2020-04-09 21:00:00,2020,4,Spring,4,Thursday,21,No Holiday,Sunny,None,38,24,401.72,9
2020-04-09 22:00:00,2020,4,Spring,4,Thursday,22,No Holiday,Rainy,None,7,5,54.75,6
2020-04-09 23:00:00,2020,4,Spring,4,Thursday,23,No Holiday,Rainy,None,4,2,40.46,5
2020-04-10 00:00:00,2020,4,Spring,5,Friday,0,Good Friday,Sunny,None,29,20,287.48,7
2020-04-10 01:00:00,2020,4,Spring,5,Friday,1,Good Friday,Sunny,None,24,16,194.01,5
2020-04-10 02:00:00,2020,4,Spring,5,Friday,2,Good Friday,Cloudy,None,7,6,114.85,6
2020-04-10 03:00:00,2020,4,Spring,5,Friday,3,Good Friday,Cloudy,None,10,6,106.23,7
2020-04-10 04:00:00,2020,4,Spring,5,Friday,4,Good Friday,Sunny,None,28,22,306.17,6
2020-04-10 05:00:00,2020,4,Spring,5,Friday,5,Good Friday,Cloudy,None,19,12,192.63,6
2020-04-10 06:00:00,2020,4,Spring,5,Friday,6,Good Friday,Rainy,None,6,5,71.56,5
2020-04-10 07:00:00,2020,4,Spring,5,Friday,7,Good Friday,Sunny,None,29,20,298.23,6
